stage,class,filename,rock_type,mineral
train,sedimentary,22Coal.png,sedimentary,coal
train,sedimentary,145Coal.png,sedimentary,coal
train,sedimentary,46Coal.png,sedimentary,coal
train,sedimentary,59Coal.png,sedimentary,coal
train,sedimentary,118Coal.png,sedimentary,coal
train,sedimentary,104Coal.png,sedimentary,coal
train,sedimentary,Coal40.png,sedimentary,coal
train,sedimentary,233Coal.png,sedimentary,coal
train,sedimentary,Coal3.png,sedimentary,coal
train,sedimentary,Coal39.png,sedimentary,coal
train,sedimentary,11Coal.png,sedimentary,coal
train,sedimentary,178Coal.png,sedimentary,coal
train,sedimentary,184Coal.png,sedimentary,coal
train,sedimentary,Coal16.png,sedimentary,coal
train,sedimentary,94Coal.png,sedimentary,coal
train,sedimentary,239Coal.png,sedimentary,coal
train,sedimentary,Coal2.png,sedimentary,coal
train,sedimentary,123Coal.png,sedimentary,coal
train,sedimentary,Coal15.png,sedimentary,coal
train,sedimentary,202Coal.png,sedimentary,coal
train,sedimentary,138Coal.png,sedimentary,coal
train,sedimentary,102Coal.png,sedimentary,coal
train,sedimentary,7Coal.png,sedimentary,coal
train,sedimentary,226Coal.png,sedimentary,coal
train,sedimentary,52Coal.png,sedimentary,coal
train,sedimentary,Coal41.png,sedimentary,coal
train,sedimentary,190Coal.png,sedimentary,coal
train,sedimentary,Coal32.png,sedimentary,coal
train,sedimentary,13Coal.png,sedimentary,coal
train,sedimentary,181Coal.png,sedimentary,coal
train,sedimentary,Coal18.png,sedimentary,coal
train,sedimentary,41Coal.png,sedimentary,coal
train,sedimentary,Coal9.png,sedimentary,coal
train,sedimentary,80Coal.png,sedimentary,coal
train,sedimentary,39Coal.png,sedimentary,coal
train,sedimentary,33Coal.png,sedimentary,coal
train,sedimentary,152Coal.png,sedimentary,coal
train,sedimentary,195Coal.png,sedimentary,coal
train,sedimentary,217Coal.png,sedimentary,coal
train,sedimentary,216Coal.png,sedimentary,coal
train,sedimentary,158Coal.png,sedimentary,coal
train,sedimentary,174Coal.png,sedimentary,coal
train,sedimentary,12Coal.png,sedimentary,coal
train,sedimentary,189Coal.png,sedimentary,coal
train,sedimentary,180Coal.png,sedimentary,coal
train,sedimentary,107Coal.png,sedimentary,coal
train,sedimentary,213Coal.png,sedimentary,coal
train,sedimentary,19Coal.png,sedimentary,coal
train,sedimentary,53Coal.png,sedimentary,coal
train,sedimentary,203Coal.png,sedimentary,coal
train,sedimentary,64Coal.png,sedimentary,coal
train,sedimentary,Coal22.png,sedimentary,coal
train,sedimentary,115Coal.png,sedimentary,coal
train,sedimentary,176Coal.png,sedimentary,coal
train,sedimentary,Coal21.png,sedimentary,coal
train,sedimentary,70Coal.png,sedimentary,coal
train,sedimentary,32Coal.png,sedimentary,coal
train,sedimentary,Coal28.png,sedimentary,coal
train,sedimentary,74Coal.png,sedimentary,coal
train,sedimentary,Coal13.png,sedimentary,coal
train,sedimentary,61Coal.png,sedimentary,coal
train,sedimentary,69Coal.png,sedimentary,coal
train,sedimentary,235Coal.png,sedimentary,coal
train,sedimentary,Coal30.png,sedimentary,coal
train,sedimentary,196Coal.png,sedimentary,coal
train,sedimentary,199Coal.png,sedimentary,coal
train,sedimentary,187Coal.png,sedimentary,coal
train,sedimentary,220Coal.png,sedimentary,coal
train,sedimentary,229Coal.png,sedimentary,coal
train,sedimentary,50Coal.png,sedimentary,coal
train,sedimentary,125Coal.png,sedimentary,coal
train,sedimentary,85Coal.png,sedimentary,coal
train,sedimentary,210Coal.png,sedimentary,coal
train,sedimentary,160Coal.png,sedimentary,coal
train,sedimentary,Coal20.png,sedimentary,coal
train,sedimentary,73Coal.png,sedimentary,coal
train,sedimentary,93Coal.png,sedimentary,coal
train,sedimentary,137Coal.png,sedimentary,coal
train,sedimentary,127Coal.png,sedimentary,coal
train,sedimentary,162Coal.png,sedimentary,coal
train,sedimentary,Coal5.png,sedimentary,coal
train,sedimentary,24Coal.png,sedimentary,coal
train,sedimentary,114Coal.png,sedimentary,coal
train,sedimentary,197Coal.png,sedimentary,coal
train,sedimentary,57Coal.png,sedimentary,coal
train,sedimentary,219Coal.png,sedimentary,coal
train,sedimentary,172Coal.png,sedimentary,coal
train,sedimentary,Coal31.png,sedimentary,coal
train,sedimentary,8Coal.png,sedimentary,coal
train,sedimentary,166Coal.png,sedimentary,coal
train,sedimentary,Coal23.png,sedimentary,coal
train,sedimentary,204Coal.png,sedimentary,coal
train,sedimentary,105Coal.png,sedimentary,coal
train,sedimentary,155Coal.png,sedimentary,coal
train,sedimentary,15Coal.png,sedimentary,coal
train,sedimentary,6Coal.png,sedimentary,coal
train,sedimentary,25Coal.png,sedimentary,coal
train,sedimentary,76Coal.png,sedimentary,coal
train,sedimentary,44Conglomerate.png,sedimentary,conglomerate
train,sedimentary,18Conglomerate.png,sedimentary,conglomerate
train,sedimentary,228Conglomerate.png,sedimentary,conglomerate
train,sedimentary,62Conglomerate.png,sedimentary,conglomerate
train,sedimentary,118Conglomerate.png,sedimentary,conglomerate
train,sedimentary,186Conglomerate.png,sedimentary,conglomerate
train,sedimentary,47Conglomerate.png,sedimentary,conglomerate
train,sedimentary,150Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate26.png,sedimentary,conglomerate
train,sedimentary,14Conglomerate.png,sedimentary,conglomerate
train,sedimentary,103Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate21.png,sedimentary,conglomerate
train,sedimentary,231Conglomerate.png,sedimentary,conglomerate
train,sedimentary,96Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate25.png,sedimentary,conglomerate
train,sedimentary,113Conglomerate.png,sedimentary,conglomerate
train,sedimentary,160Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate2.png,sedimentary,conglomerate
train,sedimentary,49Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate1.png,sedimentary,conglomerate
train,sedimentary,182Conglomerate.png,sedimentary,conglomerate
train,sedimentary,171Conglomerate.png,sedimentary,conglomerate
train,sedimentary,232Conglomerate.png,sedimentary,conglomerate
train,sedimentary,145Conglomerate.png,sedimentary,conglomerate
train,sedimentary,24Conglomerate.png,sedimentary,conglomerate
train,sedimentary,214Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate44.png,sedimentary,conglomerate
train,sedimentary,204Conglomerate.png,sedimentary,conglomerate
train,sedimentary,63Conglomerate.png,sedimentary,conglomerate
train,sedimentary,201Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate39.png,sedimentary,conglomerate
train,sedimentary,140Conglomerate.png,sedimentary,conglomerate
train,sedimentary,209Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate37.png,sedimentary,conglomerate
train,sedimentary,17Conglomerate.png,sedimentary,conglomerate
train,sedimentary,125Conglomerate.png,sedimentary,conglomerate
train,sedimentary,54Conglomerate.png,sedimentary,conglomerate
train,sedimentary,148Conglomerate.png,sedimentary,conglomerate
train,sedimentary,144Conglomerate.png,sedimentary,conglomerate
train,sedimentary,68Conglomerate.png,sedimentary,conglomerate
train,sedimentary,105Conglomerate.png,sedimentary,conglomerate
train,sedimentary,43Conglomerate.png,sedimentary,conglomerate
train,sedimentary,90Conglomerate.png,sedimentary,conglomerate
train,sedimentary,203Conglomerate.png,sedimentary,conglomerate
train,sedimentary,30Conglomerate.png,sedimentary,conglomerate
train,sedimentary,158Conglomerate.png,sedimentary,conglomerate
train,sedimentary,89Conglomerate.png,sedimentary,conglomerate
train,sedimentary,12Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate41.png,sedimentary,conglomerate
train,sedimentary,165Conglomerate.png,sedimentary,conglomerate
train,sedimentary,27Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate34.png,sedimentary,conglomerate
train,sedimentary,41Conglomerate.png,sedimentary,conglomerate
train,sedimentary,202Conglomerate.png,sedimentary,conglomerate
train,sedimentary,129Conglomerate.png,sedimentary,conglomerate
train,sedimentary,71Conglomerate.png,sedimentary,conglomerate
train,sedimentary,107Conglomerate.png,sedimentary,conglomerate
train,sedimentary,66Conglomerate.png,sedimentary,conglomerate
train,sedimentary,117Conglomerate.png,sedimentary,conglomerate
train,sedimentary,153Conglomerate.png,sedimentary,conglomerate
train,sedimentary,75Conglomerate.png,sedimentary,conglomerate
train,sedimentary,167Conglomerate.png,sedimentary,conglomerate
train,sedimentary,21Conglomerate.png,sedimentary,conglomerate
train,sedimentary,225Conglomerate.png,sedimentary,conglomerate
train,sedimentary,220Conglomerate.png,sedimentary,conglomerate
train,sedimentary,37Conglomerate.png,sedimentary,conglomerate
train,sedimentary,115Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate32.png,sedimentary,conglomerate
train,sedimentary,Conglomerate33.png,sedimentary,conglomerate
train,sedimentary,108Conglomerate.png,sedimentary,conglomerate
train,sedimentary,215Conglomerate.png,sedimentary,conglomerate
train,sedimentary,239Conglomerate.png,sedimentary,conglomerate
train,sedimentary,32Conglomerate.png,sedimentary,conglomerate
train,sedimentary,64Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate14.png,sedimentary,conglomerate
train,sedimentary,187Conglomerate.png,sedimentary,conglomerate
train,sedimentary,91Conglomerate.png,sedimentary,conglomerate
train,sedimentary,58Conglomerate.png,sedimentary,conglomerate
train,sedimentary,11Conglomerate.png,sedimentary,conglomerate
train,sedimentary,159Conglomerate.png,sedimentary,conglomerate
train,sedimentary,133Conglomerate.png,sedimentary,conglomerate
train,sedimentary,87Conglomerate.png,sedimentary,conglomerate
train,sedimentary,120Conglomerate.png,sedimentary,conglomerate
train,sedimentary,134Conglomerate.png,sedimentary,conglomerate
train,sedimentary,76Conglomerate.png,sedimentary,conglomerate
train,sedimentary,35Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate18.png,sedimentary,conglomerate
train,sedimentary,39Conglomerate.png,sedimentary,conglomerate
train,sedimentary,132Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate43.png,sedimentary,conglomerate
train,sedimentary,222Conglomerate.png,sedimentary,conglomerate
train,sedimentary,69Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate15.png,sedimentary,conglomerate
train,sedimentary,99Conglomerate.png,sedimentary,conglomerate
train,sedimentary,70Conglomerate.png,sedimentary,conglomerate
train,sedimentary,126Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate4.png,sedimentary,conglomerate
train,sedimentary,174Conglomerate.png,sedimentary,conglomerate
train,sedimentary,121Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate29.png,sedimentary,conglomerate
train,sedimentary,Conglomerate0.png,sedimentary,conglomerate
train,sedimentary,Conglomerate17.png,sedimentary,conglomerate
train,sedimentary,154Conglomerate.png,sedimentary,conglomerate
train,sedimentary,131Conglomerate.png,sedimentary,conglomerate
train,sedimentary,114Conglomerate.png,sedimentary,conglomerate
train,sedimentary,217Conglomerate.png,sedimentary,conglomerate
train,sedimentary,139Conglomerate.png,sedimentary,conglomerate
train,sedimentary,8Conglomerate.png,sedimentary,conglomerate
train,sedimentary,235Conglomerate.png,sedimentary,conglomerate
train,sedimentary,173Conglomerate.png,sedimentary,conglomerate
train,sedimentary,128Conglomerate.png,sedimentary,conglomerate
train,sedimentary,6Conglomerate.png,sedimentary,conglomerate
train,sedimentary,169Conglomerate.png,sedimentary,conglomerate
train,sedimentary,106Conglomerate.png,sedimentary,conglomerate
train,sedimentary,198Conglomerate.png,sedimentary,conglomerate
train,sedimentary,57Conglomerate.png,sedimentary,conglomerate
train,sedimentary,25Conglomerate.png,sedimentary,conglomerate
train,sedimentary,141Conglomerate.png,sedimentary,conglomerate
train,sedimentary,80Conglomerate.png,sedimentary,conglomerate
train,sedimentary,193Conglomerate.png,sedimentary,conglomerate
train,sedimentary,216Conglomerate.png,sedimentary,conglomerate
train,sedimentary,38Conglomerate.png,sedimentary,conglomerate
train,sedimentary,208Conglomerate.png,sedimentary,conglomerate
train,sedimentary,5Conglomerate.png,sedimentary,conglomerate
train,sedimentary,74Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate28.png,sedimentary,conglomerate
train,sedimentary,Conglomerate11.png,sedimentary,conglomerate
train,sedimentary,Conglomerate19.png,sedimentary,conglomerate
train,sedimentary,82Conglomerate.png,sedimentary,conglomerate
train,sedimentary,119Conglomerate.png,sedimentary,conglomerate
train,sedimentary,111Conglomerate.png,sedimentary,conglomerate
train,sedimentary,22Conglomerate.png,sedimentary,conglomerate
train,sedimentary,93Conglomerate.png,sedimentary,conglomerate
train,sedimentary,48Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate40.png,sedimentary,conglomerate
train,sedimentary,53Conglomerate.png,sedimentary,conglomerate
train,sedimentary,161Conglomerate.png,sedimentary,conglomerate
train,sedimentary,73Conglomerate.png,sedimentary,conglomerate
train,sedimentary,4Conglomerate.png,sedimentary,conglomerate
train,sedimentary,7Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate30.png,sedimentary,conglomerate
train,sedimentary,52Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate7.png,sedimentary,conglomerate
train,sedimentary,170Conglomerate.png,sedimentary,conglomerate
train,sedimentary,163Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate12.png,sedimentary,conglomerate
train,sedimentary,183Conglomerate.png,sedimentary,conglomerate
train,sedimentary,172Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate42.png,sedimentary,conglomerate
train,sedimentary,162Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate35.png,sedimentary,conglomerate
train,sedimentary,164Conglomerate.png,sedimentary,conglomerate
train,sedimentary,51Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate9.png,sedimentary,conglomerate
train,sedimentary,Conglomerate3.png,sedimentary,conglomerate
train,sedimentary,26Conglomerate.png,sedimentary,conglomerate
train,sedimentary,116Conglomerate.png,sedimentary,conglomerate
train,sedimentary,55Conglomerate.png,sedimentary,conglomerate
train,sedimentary,221Conglomerate.png,sedimentary,conglomerate
train,sedimentary,104Conglomerate.png,sedimentary,conglomerate
train,sedimentary,9Conglomerate.png,sedimentary,conglomerate
train,sedimentary,177Conglomerate.png,sedimentary,conglomerate
train,sedimentary,110Conglomerate.png,sedimentary,conglomerate
train,sedimentary,84Conglomerate.png,sedimentary,conglomerate
train,sedimentary,42Conglomerate.png,sedimentary,conglomerate
train,sedimentary,181Conglomerate.png,sedimentary,conglomerate
train,sedimentary,45Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate38.png,sedimentary,conglomerate
train,sedimentary,238Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Conglomerate22.png,sedimentary,conglomerate
train,sedimentary,230Conglomerate.png,sedimentary,conglomerate
train,sedimentary,156Conglomerate.png,sedimentary,conglomerate
train,sedimentary,77Conglomerate.png,sedimentary,conglomerate
train,sedimentary,60Conglomerate.png,sedimentary,conglomerate
train,sedimentary,56Conglomerate.png,sedimentary,conglomerate
train,sedimentary,81Conglomerate.png,sedimentary,conglomerate
train,sedimentary,218Conglomerate.png,sedimentary,conglomerate
train,sedimentary,40Conglomerate.png,sedimentary,conglomerate
train,sedimentary,175Conglomerate.png,sedimentary,conglomerate
train,sedimentary,34Conglomerate.png,sedimentary,conglomerate
train,sedimentary,Evaporite42.png,sedimentary,evaporite
train,sedimentary,Evaporite47.png,sedimentary,evaporite
train,sedimentary,Evaporite12.png,sedimentary,evaporite
train,sedimentary,77Evaporite.png,sedimentary,evaporite
train,sedimentary,89Evaporite.png,sedimentary,evaporite
train,sedimentary,131Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite9.png,sedimentary,evaporite
train,sedimentary,244Evaporite.png,sedimentary,evaporite
train,sedimentary,95Evaporite.png,sedimentary,evaporite
train,sedimentary,24Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite31.png,sedimentary,evaporite
train,sedimentary,19Evaporite.png,sedimentary,evaporite
train,sedimentary,229Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite35.png,sedimentary,evaporite
train,sedimentary,27Evaporite.png,sedimentary,evaporite
train,sedimentary,63Evaporite.png,sedimentary,evaporite
train,sedimentary,226Evaporite.png,sedimentary,evaporite
train,sedimentary,245Evaporite.png,sedimentary,evaporite
train,sedimentary,211Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite19.png,sedimentary,evaporite
train,sedimentary,Evaporite34.png,sedimentary,evaporite
train,sedimentary,78Evaporite.png,sedimentary,evaporite
train,sedimentary,123Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite21.png,sedimentary,evaporite
train,sedimentary,Evaporite33.png,sedimentary,evaporite
train,sedimentary,Evaporite5.png,sedimentary,evaporite
train,sedimentary,119Evaporite.png,sedimentary,evaporite
train,sedimentary,103Evaporite.png,sedimentary,evaporite
train,sedimentary,148Evaporite.png,sedimentary,evaporite
train,sedimentary,25Evaporite.png,sedimentary,evaporite
train,sedimentary,138Evaporite.png,sedimentary,evaporite
train,sedimentary,222Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite38.png,sedimentary,evaporite
train,sedimentary,151Evaporite.png,sedimentary,evaporite
train,sedimentary,166Evaporite.png,sedimentary,evaporite
train,sedimentary,90Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite26.png,sedimentary,evaporite
train,sedimentary,171Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite0.png,sedimentary,evaporite
train,sedimentary,Evaporite45.png,sedimentary,evaporite
train,sedimentary,Evaporite41.png,sedimentary,evaporite
train,sedimentary,216Evaporite.png,sedimentary,evaporite
train,sedimentary,111Evaporite.png,sedimentary,evaporite
train,sedimentary,179Evaporite.png,sedimentary,evaporite
train,sedimentary,258Evaporite.png,sedimentary,evaporite
train,sedimentary,76Evaporite.png,sedimentary,evaporite
train,sedimentary,193Evaporite.png,sedimentary,evaporite
train,sedimentary,257Evaporite.png,sedimentary,evaporite
train,sedimentary,240Evaporite.png,sedimentary,evaporite
train,sedimentary,62Evaporite.png,sedimentary,evaporite
train,sedimentary,172Evaporite.png,sedimentary,evaporite
train,sedimentary,85Evaporite.png,sedimentary,evaporite
train,sedimentary,230Evaporite.png,sedimentary,evaporite
train,sedimentary,145Evaporite.png,sedimentary,evaporite
train,sedimentary,149Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite36.png,sedimentary,evaporite
train,sedimentary,129Evaporite.png,sedimentary,evaporite
train,sedimentary,155Evaporite.png,sedimentary,evaporite
train,sedimentary,80Evaporite.png,sedimentary,evaporite
train,sedimentary,170Evaporite.png,sedimentary,evaporite
train,sedimentary,47Evaporite.png,sedimentary,evaporite
train,sedimentary,83Evaporite.png,sedimentary,evaporite
train,sedimentary,115Evaporite.png,sedimentary,evaporite
train,sedimentary,51Evaporite.png,sedimentary,evaporite
train,sedimentary,143Evaporite.png,sedimentary,evaporite
train,sedimentary,207Evaporite.png,sedimentary,evaporite
train,sedimentary,243Evaporite.png,sedimentary,evaporite
train,sedimentary,259Evaporite.png,sedimentary,evaporite
train,sedimentary,154Evaporite.png,sedimentary,evaporite
train,sedimentary,144Evaporite.png,sedimentary,evaporite
train,sedimentary,54Evaporite.png,sedimentary,evaporite
train,sedimentary,29Evaporite.png,sedimentary,evaporite
train,sedimentary,15Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite39.png,sedimentary,evaporite
train,sedimentary,16Evaporite.png,sedimentary,evaporite
train,sedimentary,108Evaporite.png,sedimentary,evaporite
train,sedimentary,263Evaporite.png,sedimentary,evaporite
train,sedimentary,40Evaporite.png,sedimentary,evaporite
train,sedimentary,178Evaporite.png,sedimentary,evaporite
train,sedimentary,55Evaporite.png,sedimentary,evaporite
train,sedimentary,18Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite20.png,sedimentary,evaporite
train,sedimentary,87Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite3.png,sedimentary,evaporite
train,sedimentary,165Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite13.png,sedimentary,evaporite
train,sedimentary,17Evaporite.png,sedimentary,evaporite
train,sedimentary,81Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite6.png,sedimentary,evaporite
train,sedimentary,116Evaporite.png,sedimentary,evaporite
train,sedimentary,91Evaporite.png,sedimentary,evaporite
train,sedimentary,246Evaporite.png,sedimentary,evaporite
train,sedimentary,102Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite30.png,sedimentary,evaporite
train,sedimentary,Evaporite23.png,sedimentary,evaporite
train,sedimentary,212Evaporite.png,sedimentary,evaporite
train,sedimentary,68Evaporite.png,sedimentary,evaporite
train,sedimentary,67Evaporite.png,sedimentary,evaporite
train,sedimentary,26Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite29.png,sedimentary,evaporite
train,sedimentary,150Evaporite.png,sedimentary,evaporite
train,sedimentary,31Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite4.png,sedimentary,evaporite
train,sedimentary,22Evaporite.png,sedimentary,evaporite
train,sedimentary,82Evaporite.png,sedimentary,evaporite
train,sedimentary,252Evaporite.png,sedimentary,evaporite
train,sedimentary,99Evaporite.png,sedimentary,evaporite
train,sedimentary,13Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite7.png,sedimentary,evaporite
train,sedimentary,183Evaporite.png,sedimentary,evaporite
train,sedimentary,163Evaporite.png,sedimentary,evaporite
train,sedimentary,48Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite25.png,sedimentary,evaporite
train,sedimentary,174Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite10.png,sedimentary,evaporite
train,sedimentary,175Evaporite.png,sedimentary,evaporite
train,sedimentary,248Evaporite.png,sedimentary,evaporite
train,sedimentary,113Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite40.png,sedimentary,evaporite
train,sedimentary,96Evaporite.png,sedimentary,evaporite
train,sedimentary,253Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite2.png,sedimentary,evaporite
train,sedimentary,Evaporite8.png,sedimentary,evaporite
train,sedimentary,Evaporite32.png,sedimentary,evaporite
train,sedimentary,117Evaporite.png,sedimentary,evaporite
train,sedimentary,69Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite46.png,sedimentary,evaporite
train,sedimentary,182Evaporite.png,sedimentary,evaporite
train,sedimentary,53Evaporite.png,sedimentary,evaporite
train,sedimentary,64Evaporite.png,sedimentary,evaporite
train,sedimentary,239Evaporite.png,sedimentary,evaporite
train,sedimentary,39Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite44.png,sedimentary,evaporite
train,sedimentary,231Evaporite.png,sedimentary,evaporite
train,sedimentary,61Evaporite.png,sedimentary,evaporite
train,sedimentary,35Evaporite.png,sedimentary,evaporite
train,sedimentary,74Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite24.png,sedimentary,evaporite
train,sedimentary,37Evaporite.png,sedimentary,evaporite
train,sedimentary,9Evaporite.png,sedimentary,evaporite
train,sedimentary,186Evaporite.png,sedimentary,evaporite
train,sedimentary,112Evaporite.png,sedimentary,evaporite
train,sedimentary,173Evaporite.png,sedimentary,evaporite
train,sedimentary,120Evaporite.png,sedimentary,evaporite
train,sedimentary,167Evaporite.png,sedimentary,evaporite
train,sedimentary,156Evaporite.png,sedimentary,evaporite
train,sedimentary,136Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite1.png,sedimentary,evaporite
train,sedimentary,209Evaporite.png,sedimentary,evaporite
train,sedimentary,181Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite27.png,sedimentary,evaporite
train,sedimentary,Evaporite22.png,sedimentary,evaporite
train,sedimentary,217Evaporite.png,sedimentary,evaporite
train,sedimentary,127Evaporite.png,sedimentary,evaporite
train,sedimentary,5Evaporite.png,sedimentary,evaporite
train,sedimentary,60Evaporite.png,sedimentary,evaporite
train,sedimentary,33Evaporite.png,sedimentary,evaporite
train,sedimentary,88Evaporite.png,sedimentary,evaporite
train,sedimentary,124Evaporite.png,sedimentary,evaporite
train,sedimentary,157Evaporite.png,sedimentary,evaporite
train,sedimentary,206Evaporite.png,sedimentary,evaporite
train,sedimentary,189Evaporite.png,sedimentary,evaporite
train,sedimentary,107Evaporite.png,sedimentary,evaporite
train,sedimentary,106Evaporite.png,sedimentary,evaporite
train,sedimentary,232Evaporite.png,sedimentary,evaporite
train,sedimentary,8Evaporite.png,sedimentary,evaporite
train,sedimentary,200Evaporite.png,sedimentary,evaporite
train,sedimentary,262Evaporite.png,sedimentary,evaporite
train,sedimentary,7Evaporite.png,sedimentary,evaporite
train,sedimentary,21Evaporite.png,sedimentary,evaporite
train,sedimentary,34Evaporite.png,sedimentary,evaporite
train,sedimentary,11Evaporite.png,sedimentary,evaporite
train,sedimentary,235Evaporite.png,sedimentary,evaporite
train,sedimentary,Evaporite15.png,sedimentary,evaporite
train,sedimentary,187Evaporite.png,sedimentary,evaporite
train,sedimentary,147Evaporite.png,sedimentary,evaporite
train,sedimentary,223Evaporite.png,sedimentary,evaporite
train,sedimentary,110Mudstone.png,sedimentary,mudstone
train,sedimentary,11Mudstone.png,sedimentary,mudstone
train,sedimentary,209Mudstone.png,sedimentary,mudstone
train,sedimentary,267Mudstone.png,sedimentary,mudstone
train,sedimentary,120Mudstone.png,sedimentary,mudstone
train,sedimentary,26Mudstone.png,sedimentary,mudstone
train,sedimentary,49Mudstone.png,sedimentary,mudstone
train,sedimentary,194Mudstone.png,sedimentary,mudstone
train,sedimentary,74Mudstone.png,sedimentary,mudstone
train,sedimentary,241Mudstone.png,sedimentary,mudstone
train,sedimentary,Mudstone21.png,sedimentary,mudstone
train,sedimentary,165Mudstone.png,sedimentary,mudstone
train,sedimentary,Mudstone13.png,sedimentary,mudstone
train,sedimentary,94Mudstone.png,sedimentary,mudstone
train,sedimentary,226Mudstone.png,sedimentary,mudstone
train,sedimentary,128Mudstone.png,sedimentary,mudstone
train,sedimentary,170Mudstone.png,sedimentary,mudstone
train,sedimentary,208Mudstone.png,sedimentary,mudstone
train,sedimentary,193Mudstone.png,sedimentary,mudstone
train,sedimentary,121Mudstone.png,sedimentary,mudstone
train,sedimentary,261Mudstone.png,sedimentary,mudstone
train,sedimentary,179Mudstone.png,sedimentary,mudstone
train,sedimentary,Mudstone30.png,sedimentary,mudstone
train,sedimentary,86Mudstone.png,sedimentary,mudstone
train,sedimentary,Mudstone23.png,sedimentary,mudstone
train,sedimentary,126Mudstone.png,sedimentary,mudstone
train,sedimentary,10Mudstone.png,sedimentary,mudstone
train,sedimentary,89Mudstone.png,sedimentary,mudstone
train,sedimentary,252Mudstone.png,sedimentary,mudstone
train,sedimentary,75Mudstone.png,sedimentary,mudstone
train,sedimentary,141Mudstone.png,sedimentary,mudstone
train,sedimentary,254Mudstone.png,sedimentary,mudstone
train,sedimentary,35Mudstone.png,sedimentary,mudstone
train,sedimentary,210Mudstone.png,sedimentary,mudstone
train,sedimentary,263Mudstone.png,sedimentary,mudstone
train,sedimentary,45Mudstone.png,sedimentary,mudstone
train,sedimentary,Mudstone25.png,sedimentary,mudstone
train,sedimentary,199Mudstone.png,sedimentary,mudstone
train,sedimentary,147Mudstone.png,sedimentary,mudstone
train,sedimentary,124Mudstone.png,sedimentary,mudstone
train,sedimentary,197Mudstone.png,sedimentary,mudstone
train,sedimentary,223Mudstone.png,sedimentary,mudstone
train,sedimentary,Mudstone45.png,sedimentary,mudstone
train,sedimentary,Mudstone19.png,sedimentary,mudstone
train,sedimentary,116Mudstone.png,sedimentary,mudstone
