ts,rf_top_class,ssc_state,ssc_intent,hard_stop,soft_bypass,nav_mode,final_action,cam_ok_count,cam_expected,dist_m,label,expected,decision_ok
1772139702.503,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.579,object_hazard,GO_HOME,1
1772139702.753,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.579,object_hazard,GO_HOME,1
1772139702.997,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.579,unknown,NO_REQUIREMENT,1
1772139703.257,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.579,unknown,NO_REQUIREMENT,1
1772139703.519,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.569,object_hazard,GO_HOME,1
1772139703.776,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.577,object_hazard,GO_HOME,1
1772139704.035,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.587,unknown,NO_REQUIREMENT,1
1772139704.294,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.567,unknown,NO_REQUIREMENT,1
1772139704.568,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.561,unknown,NO_REQUIREMENT,1
1772139704.858,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.563,unknown,NO_REQUIREMENT,1
1772139705.129,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.559,object_hazard,GO_HOME,1
1772139705.386,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.552,object_hazard,GO_HOME,1
1772139705.645,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.552,unknown,NO_REQUIREMENT,1
1772139705.876,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.552,unknown,NO_REQUIREMENT,1
1772139706.118,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.552,unknown,NO_REQUIREMENT,1
1772139706.366,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.552,object_hazard,GO_HOME,1
1772139706.581,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.552,unknown,NO_REQUIREMENT,1
1772139706.812,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.552,unknown,NO_REQUIREMENT,1
1772139707.068,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.552,unknown,NO_REQUIREMENT,1
1772139707.312,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.552,unknown,NO_REQUIREMENT,1
1772139707.593,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.556,unknown,NO_REQUIREMENT,1
1772139707.878,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.552,unknown,NO_REQUIREMENT,1
1772139708.176,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.541,unknown,NO_REQUIREMENT,1
1772139708.448,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.543,unknown,NO_REQUIREMENT,1
1772139708.737,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.553,unknown,NO_REQUIREMENT,1
1772139708.995,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.543,unknown,NO_REQUIREMENT,1
1772139709.260,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.543,unknown,NO_REQUIREMENT,1
1772139709.507,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.543,harvestable,APPROACH_OR_HARVEST,1
1772139709.758,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.543,unknown,NO_REQUIREMENT,1
1772139710.006,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.543,unknown,NO_REQUIREMENT,1
1772139710.256,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.543,harvestable,APPROACH_OR_HARVEST,1
1772139710.512,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:APPROACH_POSE,1,1,1.543,harvestable,APPROACH_OR_HARVEST,1
1772139710.741,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:SCOOP_DUMP:SCOOP,1,1,1.543,object_hazard,GO_HOME,1
1772139710.980,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:SCOOP,1,1,1.543,unknown,NO_REQUIREMENT,1
1772139711.221,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:SCOOP,1,1,1.543,unknown,NO_REQUIREMENT,1
1772139711.501,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:SCOOP,1,1,1.563,harvestable,APPROACH_OR_HARVEST,1
1772139711.763,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:SCOOP,1,1,1.558,unknown,NO_REQUIREMENT,1
1772139712.023,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:LIFT,1,1,1.543,unknown,NO_REQUIREMENT,1
1772139712.285,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:LIFT,1,1,1.540,unknown,NO_REQUIREMENT,1
1772139712.573,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:SCOOP_DUMP:LIFT,1,1,1.538,object_hazard,GO_HOME,1
1772139712.856,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:LIFT,1,1,1.535,harvestable,APPROACH_OR_HARVEST,1
1772139713.095,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:SCOOP_DUMP:DUMP,1,1,1.535,unknown,NO_REQUIREMENT,1
1772139713.336,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:SCOOP_DUMP:DUMP,1,1,1.535,object_hazard,GO_HOME,1
1772139713.578,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.535,object_hazard,GO_HOME,1
1772139713.834,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.535,object_hazard,GO_HOME,1
1772139714.072,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.535,object_hazard,GO_HOME,1
1772139714.296,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.535,object_hazard,GO_HOME,1
1772139714.533,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.535,object_hazard,GO_HOME,1
1772139714.789,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.535,object_hazard,GO_HOME,1
1772139715.035,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.535,object_hazard,GO_HOME,1
1772139715.297,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.546,object_hazard,GO_HOME,1
1772139715.568,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.573,object_hazard,GO_HOME,1
1772139715.833,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.557,object_hazard,GO_HOME,1
1772139716.102,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.552,object_hazard,GO_HOME,1
1772139716.407,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.543,object_hazard,GO_HOME,1
1772139716.696,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.534,object_hazard,GO_HOME,1
1772139716.957,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.552,object_hazard,GO_HOME,1
1772139717.219,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.545,object_hazard,GO_HOME,1
1772139717.479,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.546,object_hazard,GO_HOME,1
1772139717.737,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.546,object_hazard,GO_HOME,1
1772139718.016,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.552,object_hazard,GO_HOME,1
1772139718.364,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.534,object_hazard,GO_HOME,1
1772139718.640,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.554,object_hazard,GO_HOME,1
1772139718.899,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.535,object_hazard,GO_HOME,1
1772139719.170,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.556,object_hazard,GO_HOME,1
1772139719.451,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.533,object_hazard,GO_HOME,1
1772139719.715,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.548,object_hazard,GO_HOME,1
1772139719.957,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.548,object_hazard,GO_HOME,1
1772139720.215,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.540,object_hazard,GO_HOME,1
1772139720.480,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.540,object_hazard,GO_HOME,1
1772139720.720,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.540,object_hazard,GO_HOME,1
1772139720.964,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.540,object_hazard,GO_HOME,1
1772139721.217,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.540,object_hazard,GO_HOME,1
1772139721.459,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.540,object_hazard,GO_HOME,1
1772139721.704,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.540,object_hazard,GO_HOME,1
1772139721.936,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.540,object_hazard,GO_HOME,1
1772139722.147,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.540,object_hazard,GO_HOME,1
1772139722.422,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.561,object_hazard,GO_HOME,1
1772139722.682,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.561,object_hazard,GO_HOME,1
1772139722.936,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.561,object_hazard,GO_HOME,1
1772139723.180,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.561,object_hazard,GO_HOME,1
1772139723.460,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.561,object_hazard,GO_HOME,1
1772139723.720,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.561,object_hazard,GO_HOME,1
1772139723.956,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.561,object_hazard,GO_HOME,1
1772139724.215,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.561,object_hazard,GO_HOME,1
1772139724.473,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.561,object_hazard,GO_HOME,1
1772139724.696,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.561,object_hazard,GO_HOME,1
1772139724.954,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.526,object_hazard,GO_HOME,1
1772139725.205,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.534,object_hazard,GO_HOME,1
1772139725.482,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.524,object_hazard,GO_HOME,1
1772139725.733,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.537,object_hazard,GO_HOME,1
1772139725.983,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.526,object_hazard,GO_HOME,1
1772139726.245,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.528,object_hazard,GO_HOME,1
1772139726.518,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.522,object_hazard,GO_HOME,1
1772139726.780,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.522,object_hazard,GO_HOME,1
1772139727.106,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.537,object_hazard,GO_HOME,1
1772139727.365,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.530,object_hazard,GO_HOME,1
1772139727.636,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.543,object_hazard,GO_HOME,1
1772139727.877,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.543,object_hazard,GO_HOME,1
1772139728.143,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.536,object_hazard,GO_HOME,1
1772139728.392,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.536,object_hazard,GO_HOME,1
1772139728.675,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.536,object_hazard,GO_HOME,1
1772139728.917,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.536,object_hazard,GO_HOME,1
1772139729.184,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.542,object_hazard,GO_HOME,1
1772139729.450,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.529,object_hazard,GO_HOME,1
1772139729.729,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.528,object_hazard,GO_HOME,1
1772139730.029,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.532,object_hazard,GO_HOME,1
1772139730.308,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.541,object_hazard,GO_HOME,1
1772139730.591,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.536,object_hazard,GO_HOME,1
1772139730.869,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.540,object_hazard,GO_HOME,1
1772139731.106,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.540,object_hazard,GO_HOME,1
1772139731.356,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.540,object_hazard,GO_HOME,1
1772139731.599,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.540,object_hazard,GO_HOME,1
1772139731.850,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.540,object_hazard,GO_HOME,1
1772139732.096,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.540,object_hazard,GO_HOME,1
1772139732.412,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.540,object_hazard,GO_HOME,1
1772139732.645,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.540,object_hazard,GO_HOME,1
1772139732.866,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.540,object_hazard,GO_HOME,1
1772139733.108,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.540,object_hazard,GO_HOME,1
1772139733.351,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.552,object_hazard,GO_HOME,1
1772139733.644,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.542,object_hazard,GO_HOME,1
1772139733.909,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.543,object_hazard,GO_HOME,1
1772139734.197,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.528,object_hazard,GO_HOME,1
1772139734.453,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.531,object_hazard,GO_HOME,1
1772139734.704,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.533,object_hazard,GO_HOME,1
1772139734.980,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.536,object_hazard,GO_HOME,1
1772139735.246,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.526,object_hazard,GO_HOME,1
1772139735.514,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.526,object_hazard,GO_HOME,1
1772139735.781,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.539,object_hazard,GO_HOME,1
1772139736.065,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.536,object_hazard,GO_HOME,1
1772139736.321,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:TUCK,1,1,1.540,object_hazard,GO_HOME,1
1772139736.582,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.536,object_hazard,GO_HOME,1
1772139736.861,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.542,object_hazard,GO_HOME,1
1772139737.138,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.523,object_hazard,GO_HOME,1
1772139737.389,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.522,object_hazard,GO_HOME,1
1772139737.633,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.522,object_hazard,GO_HOME,1
1772139737.927,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:IDLE,1,1,1.545,object_hazard,GO_HOME,1
1772139738.203,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.526,unknown,NO_REQUIREMENT,1
1772139738.469,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.523,object_hazard,GO_HOME,1
1772139738.748,object hazards,Bypass,Bypass,0,0,GO_HOME,CLIP:CURL_UP:CURL,1,1,1.534,object_hazard,GO_HOME,1
1772139739.007,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.543,unknown,NO_REQUIREMENT,1
1772139739.311,harvestable,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.528,harvestable,APPROACH_OR_HARVEST,0
1772139739.579,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL,1,1,1.531,human_hazard,SEARCH_ROUTE,1
1772139739.836,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.540,human_hazard,SEARCH_ROUTE,1
1772139740.084,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.540,unknown,NO_REQUIREMENT,1
1772139740.348,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.522,human_hazard,SEARCH_ROUTE,1
1772139740.631,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:TUCK,1,1,1.523,human_hazard,SEARCH_ROUTE,1
1772139740.885,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:CURL_UP_DONE,1,1,1.523,human_hazard,SEARCH_ROUTE,1
1772139741.121,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.523,human_hazard,SEARCH_ROUTE,1
1772139741.345,,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.523,unknown,NO_REQUIREMENT,1
1772139741.589,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.523,human_hazard,SEARCH_ROUTE,1
1772139741.841,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.523,human_hazard,SEARCH_ROUTE,1
1772139742.080,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.523,human_hazard,SEARCH_ROUTE,1
1772139742.310,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:CURL_UP:IDLE,1,1,1.523,human_hazard,SEARCH_ROUTE,1
1772139742.550,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.523,human_hazard,SEARCH_ROUTE,1
1772139742.776,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.523,human_hazard,SEARCH_ROUTE,1
1772139743.025,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.523,human_hazard,SEARCH_ROUTE,1
1772139743.283,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.533,human_hazard,SEARCH_ROUTE,1
1772139743.542,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.545,human_hazard,SEARCH_ROUTE,1
1772139743.801,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.529,human_hazard,SEARCH_ROUTE,1
1772139744.067,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.534,human_hazard,SEARCH_ROUTE,1
1772139744.313,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.534,human_hazard,SEARCH_ROUTE,1
1772139744.566,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.536,human_hazard,SEARCH_ROUTE,1
1772139744.832,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP_RETREAT_DONE,1,1,1.544,human_hazard,SEARCH_ROUTE,1
1772139745.102,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.540,human_hazard,SEARCH_ROUTE,1
1772139745.374,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.541,human_hazard,SEARCH_ROUTE,1
1772139745.635,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.534,human_hazard,SEARCH_ROUTE,1
1772139745.894,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.523,human_hazard,SEARCH_ROUTE,1
1772139746.168,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.534,human_hazard,SEARCH_ROUTE,1
1772139746.431,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:IDLE,1,1,1.540,human_hazard,SEARCH_ROUTE,1
1772139746.705,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.527,human_hazard,SEARCH_ROUTE,1
1772139746.970,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.544,human_hazard,SEARCH_ROUTE,1
1772139747.244,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.533,human_hazard,SEARCH_ROUTE,1
1772139747.500,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.528,human_hazard,SEARCH_ROUTE,1
1772139747.766,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:DUMP,1,1,1.524,human_hazard,SEARCH_ROUTE,1
1772139748.053,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.543,human_hazard,SEARCH_ROUTE,1
1772139748.317,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.543,human_hazard,SEARCH_ROUTE,1
1772139748.579,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.543,human_hazard,SEARCH_ROUTE,1
1772139748.826,human hazard,Bypass,Bypass,0,0,SEARCH_ROUTE,CLIP:DUMP_RETREAT:TUCK,1,1,1.543,human_hazard,SEARCH_ROUTE,1
